fighter_id,record,SLpM:,Str. Acc.:,SApM:,Str. Def:,,TD Avg.:,TD Acc.:,TD Def.:,Sub. Avg.:,Height:,Weight:,Reach:,STANCE:,DOB:
8d03ce87ca14e778,17-3-0,2.33,41%,2.16,41%,,0.76,62%,71%,0.3,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986"
fd08d6536b7b91f0,6-2-0,3.84,54%,1.83,71%,,0.00,0%,90%,0.0,"5' 7""",135 lbs.,"68""",Orthodox,"May 15, 1999"
840d2c82ea68b9aa,16-8-0,3.51,40%,3.01,59%,,0.25,33%,63%,1.0,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988"
69037fc7730e4225,10-2-0,7.47,42%,7.10,60%,,0.24,100%,88%,0.0,"5' 11""",145 lbs.,"73""",Switch,"May 19, 1993"
2b6d855c6e280fb1,7-4-0,4.12,43%,4.65,47%,,0.00,0%,50%,0.5,"6' 4""",185 lbs.,"77""",Orthodox,"May 02, 1990"
35673bf5204524ee,9-1-0,3.36,61%,1.93,60%,,3.12,57%,100%,2.3,"6' 1""",185 lbs.,"76""",Southpaw,"Jan 14, 1996"
330ec26453c44a59,9-5-0,4.44,52%,1.11,64%,,11.11,80%,0%,2.8,"6' 4""",205 lbs.,--,Orthodox,"Dec 13, 1971"
1a31ef98efce7a79,19-6-1,3.31,51%,2.98,65%,,1.22,43%,90%,0.8,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 06, 1993"
2bd98ab77a8daa75,8-3-0,3.63,39%,5.84,49%,,1.63,11%,28%,0.0,"5' 5""",125 lbs.,"65""",Orthodox,"Apr 11, 1996"
3edf45e1717fa764,7-4-0,1.67,53%,8.73,33%,,1.79,16%,0%,0.0,"5' 5""",125 lbs.,--,Orthodox,"Oct 28, 1984"
52a003d768f10d91,6-10-0,0.00,0%,5.73,44%,,0.00,0%,0%,0.0,"5' 2""",125 lbs.,--,,--
5fceb45939fc0c8a,22-8-1,1.91,54%,2.31,58%,,2.97,46%,33%,0.5,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982"
22aa91e402d0fe1f,9-6-0,3.05,44%,1.62,62%,,5.32,62%,55%,1.1,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988"
4956f60b7fa57c1a,9-7-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 0""",250 lbs.,--,Switch,"Oct 23, 1959"
346f789951e85f3f,0-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
53e533db1b8e9712,2-6-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
a9bcf8717dd12532,11-4-1,2.99,39%,5.62,63%,,3.87,83%,44%,2.3,"6' 1""",170 lbs.,--,Orthodox,"Dec 05, 1983"
2c1170b825f58e57,5-4-1,2.66,41%,1.91,61%,,1.09,50%,62%,0.3,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981"
6810d8d2dd557cf9,5-10-1,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",320 lbs.,--,Orthodox,"Mar 02, 1967"
5cde96e0a1a1fffe,0-5-0,1.72,37%,5.59,56%,,0.00,0%,0%,0.0,"5' 9""",205 lbs.,--,Orthodox,"May 15, 1973"
7beecbe0a08cf002,21-3-6,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 7""",155 lbs.,--,Orthodox,"Dec 06, 2002"
6c9383ffab2725a5,13-8-1,1.59,57%,1.26,57%,,0.00,0%,52%,0.3,"5' 8""",139 lbs.,--,Southpaw,"Aug 08, 1983"
6bf5a7d3e081ade2,16-12-0 (1 NC),3.94,46%,2.41,65%,,0.50,45%,53%,0.2,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 01, 1980"
c68c68efaa5ca6ef,25-12-0 (1 NC),5.16,61%,3.32,57%,,0.00,0%,75%,0.1,"6' 3""",170 lbs.,"80""",Orthodox,"Dec 31, 1988"
21321cdfba797c52,27-15-1,6.21,40%,3.79,59%,,0.00,0%,0%,0.0,"5' 9""",170 lbs.,--,Southpaw,"Aug 14, 1978"
4acf03bdec2025d7,11-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 2""",243 lbs.,--,,"Dec 26, 1989"
e983c62faf677ab2,18-4-2 (1 NC),1.37,30%,9.16,35%,,0.00,0%,0%,0.0,"5' 5""",135 lbs.,--,,"Feb 13, 1986"
9bff1b4c37ebbede,3-11-0 (1 NC),0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,205 lbs.,--,,"Jul 29, 1980"
ee9d73f4fee9cbdd,34-10-1 (1 NC),1.95,42%,2.40,55%,,1.30,29%,36%,2.4,"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976"
73e09f837f3b5ecc,23-10-0,2.43,35%,2.34,59%,,0.64,44%,62%,0.8,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976"
4c27ca8c8481f79a,18-6-3,0.60,20%,4.18,57%,,0.00,0%,0%,0.0,"5' 7""",145 lbs.,--,Orthodox,"Jan 15, 1978"
a3d1d060f9af97fe,6-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 10""",145 lbs.,--,,"Oct 13, 1985"
7339d340aa2889cb,22-10-1,3.23,50%,2.09,64%,,1.53,54%,66%,0.8,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980"
6c3b2525436cf5d4,11-1-0,4.84,45%,3.74,48%,,1.08,26%,58%,1.4,"6' 3""",155 lbs.,"73""",Southpaw,"Mar 08, 2000"
64b12fe31be7560c,8-5-0,1.68,34%,2.59,44%,,0.00,0%,44%,0.0,"6' 2""",170 lbs.,"74""",Orthodox,"Sep 13, 1997"
d665de9b4da87c22,5-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 0""",170 lbs.,--,,"Mar 04, 1981"
b7ffa72aa148599a,13-9-0 (1 NC),3.68,35%,3.78,65%,,0.08,20%,68%,0.0,"5' 10""",155 lbs.,"70""",Orthodox,"Dec 07, 1982"
ed9d8ee3a4239b1c,11-2-0,3.58,52%,1.96,58%,,1.81,34%,41%,0.6,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996"
bd4389b71fdc0ce2,2-6-0,3.32,51%,4.50,32%,,0.00,0%,66%,2.9,"6' 1""",310 lbs.,--,Southpaw,"Apr 11, 1975"
f21a3d68fb9df387,7-1-0,0.67,30%,0.34,60%,,2.52,25%,0%,0.0,"5' 10""",170 lbs.,--,Orthodox,"Mar 15, 1973"
6b0e83b094f816ac,12-5-2,1.52,37%,2.17,52%,,2.23,17%,14%,3.6,"5' 6""",135 lbs.,"68""",Switch,"Oct 19, 1997"
9e8e5c529057fe60,13-5-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",170 lbs.,--,,"Mar 02, 1981"
459e4dc69ec669b2,11-3-1,1.73,24%,3.55,66%,,0.70,33%,100%,0.0,"6' 0""",155 lbs.,--,Orthodox,"Jun 08, 1979"
64360e618823a8e4,11-8-1,1.79,35%,2.48,56%,,0.99,28%,44%,0.7,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984"
0a73acff6325c1e2,39-12-0,1.95,45%,2.64,50%,,3.30,35%,28%,0.2,"5' 8""",145 lbs.,"69""",Orthodox,"May 04, 1994"
b37321c0bb9e8570,13-2-1,0.60,56%,1.60,25%,,4.00,44%,0%,0.0,"6' 0""",234 lbs.,"77""",Orthodox,"Jan 01, 1994"
3a24769a4855040a,19-7-0,2.72,43%,2.59,58%,,1.18,44%,65%,0.6,"5' 6""",145 lbs.,"67""",Orthodox,"Nov 30, 1982"
80fa8218c99f9c58,23-5-0,4.55,51%,2.62,57%,,2.73,54%,82%,0.7,"5' 8""",135 lbs.,"69""",Orthodox,"May 30, 1988"
d343df8ba11f4c4e,11-7-0,4.39,45%,3.47,55%,,0.24,33%,73%,0.5,"5' 5""",125 lbs.,"64""",Orthodox,"Dec 03, 1985"
efc67b07eed39794,6-6-0 (1 NC),4.28,47%,4.07,59%,,0.00,0%,47%,0.0,"5' 4""",115 lbs.,"66""",Orthodox,"Jul 23, 1992"
68d35296f566792b,10-4-0,5.65,43%,5.76,51%,,0.00,0%,58%,0.0,"5' 2""",135 lbs.,"67""",Southpaw,"Dec 23, 1993"
709fadb644ee3f51,11-2-0,4.52,59%,2.81,61%,,1.37,75%,80%,0.0,"6' 2""",205 lbs.,"74""",Southpaw,"Apr 22, 1997"
032cc3922d871c7f,29-0-0,4.10,48%,1.75,65%,,5.32,48%,84%,0.8,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988"
0fd5f4b838e890cc,18-5-0,3.08,48%,2.05,55%,,0.86,15%,63%,1.1,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992"
029e1293e609fd74,17-4-1,2.78,53%,2.61,65%,,1.25,22%,88%,0.0,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 13, 1989"
2b6fc1c02736833d,20-1-0,3.86,56%,1.86,61%,,4.03,46%,79%,0.2,"5' 8""",135 lbs.,"69""",Orthodox,"Jan 03, 1996"
689502703bbfe5f2,13-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,"Aug 02, 1997"
8667caa0451d245b,14-6-1,4.96,46%,4.58,51%,,0.50,45%,80%,0.2,"6' 5""",236 lbs.,"83""",Southpaw,"Jun 13, 1992"
20bcc9966affb19c,15-4-0,1.31,31%,1.92,69%,,6.39,54%,25%,0.2,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 25, 1984"
d25b93992f285953,20-8-0,3.77,46%,4.78,57%,,0.94,100%,0%,0.0,"6' 2""",155 lbs.,--,Orthodox,"Jan 01, 1987"
cb52f9490c2dc069,17-9-0,5.46,48%,6.77,45%,,0.00,0%,30%,0.5,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983"
69ea0119f6f0dfe0,6-6-0 (1 NC),4.00,56%,5.10,54%,,0.00,0%,100%,0.0,"5' 4""",115 lbs.,--,,"Nov 17, 1982"
46effbd1135423c5,4-2-0,8.28,57%,22.76,21%,,0.00,0%,0%,0.0,"6' 5""",270 lbs.,--,Orthodox,"Feb 25, 1971"
b50a426a33da0012,20-3-0 (1 NC),5.98,60%,3.40,59%,,0.23,42%,60%,0.2,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994"
338fda4ec7034c5d,13-25-0,1.15,40%,7.50,23%,,0.00,0%,0%,0.0,"5' 8""",260 lbs.,--,,"Oct 25, 1977"
56bc9ccb609df534,17-9-0,3.13,37%,4.40,72%,,0.00,0%,0%,0.0,"6' 2""",170 lbs.,--,,"Sep 22, 1985"
04835018f90b118c,11-2-0,7.89,52%,5.53,57%,,1.40,34%,70%,0.7,"5' 6""",125 lbs.,"69""",Orthodox,"Oct 07, 1997"
494b0bfdbac74502,6-3-0 (1 NC),1.90,47%,2.77,39%,,2.22,43%,36%,0.6,"5' 7""",170 lbs.,"69""",Orthodox,"Jun 24, 1987"
7139cd2ae4bf6a29,5-7-1,0.23,25%,1.82,69%,,0.00,0%,0%,0.0,"5' 8""",200 lbs.,--,Southpaw,"Aug 14, 1976"
6e3282d57d2467a0,12-5-1,0.63,28%,2.53,55%,,0.50,50%,41%,0.5,"5' 8""",145 lbs.,--,Orthodox,"Jan 15, 1981"
88be62d6c1e6dadb,9-2-0 (1 NC),5.16,47%,2.99,58%,,0.30,25%,65%,0.9,"5' 7""",125 lbs.,"67""",Southpaw,"Dec 31, 2000"
2d6d6ffe5a446ea2,2-1-0,1.73,53%,5.27,34%,,0.00,0%,63%,0.0,"5' 8""",135 lbs.,"69""",Orthodox,"Feb 05, 1996"
629bac37f70891fb,8-3-0,2.07,62%,1.93,38%,,4.00,100%,25%,0.0,"5' 5""",125 lbs.,"63""",Orthodox,"Feb 13, 1998"
f43907e75f8d9baa,13-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 5""",265 lbs.,--,Orthodox,"May 08, 1975"
0845c81e37d3bcb3,21-8-0,4.99,48%,4.19,55%,,0.50,29%,80%,0.1,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989"
7facc9c45d792985,15-4-1,2.49,47%,3.17,56%,,0.34,7%,0%,0.7,"5' 7""",145 lbs.,"66""",Orthodox,"Jun 19, 1993"
4b2390cfaceb91d8,7-2-0,2.41,42%,1.66,47%,,1.25,100%,66%,1.2,"6' 4""",255 lbs.,--,Orthodox,"Mar 31, 1968"
cfc3e7bb44685289,18-7-0 (1 NC),3.20,50%,3.49,55%,,1.89,32%,100%,0.7,"5' 11""",155 lbs.,"72""",Orthodox,"Nov 14, 1989"
b6c4451cb13c9303,9-6-0,2.24,44%,2.23,50%,,1.44,26%,58%,0.0,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 16, 1989"
5c020ee6ab450870,7-2-1,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,"Jul 20, 1993"
6a8a06b542e1516d,0-2-0,0.28,29%,3.13,48%,,0.00,0%,33%,0.0,"5' 10""",205 lbs.,--,Orthodox,"Nov 15, 1967"
01daf32100ed7517,25-10-10,1.43,9%,17.86,43%,,0.00,0%,0%,0.0,"5' 8""",170 lbs.,--,Orthodox,"May 31, 1977"
32541eb5d12668b4,3-3-2,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 1""",290 lbs.,--,Orthodox,"May 08, 1973"
acff437707625fc7,34-12-0,2.06,38%,2.25,60%,,1.98,39%,84%,0.5,"6' 2""",170 lbs.,"75""",Southpaw,"Jul 21, 1981"
aa40fe6038db56cb,7-1-0,6.93,55%,5.27,50%,,0.00,0%,100%,0.0,"5' 11""",155 lbs.,"76""",Orthodox,"Nov 04, 1990"
4bdedbdeedff7d1d,10-4-0,6.42,45%,5.12,61%,,1.02,57%,75%,0.0,"5' 10""",155 lbs.,"73""",Orthodox,"Nov 15, 1995"
33454ad90754cb49,7-9-0,1.53,38%,1.97,46%,,0.51,25%,36%,2.0,"5' 11""",175 lbs.,--,Orthodox,"Jun 30, 1979"
02a65a55f25fb4f3,8-5-0,0.00,0%,4.27,34%,,0.00,0%,0%,4.3,--,--,--,,"Jan 16, 1976"
98c23cb6da5b3352,60-17-1,3.29,48%,3.80,44%,,1.82,46%,37%,1.9,"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977"
0d65c432720accb9,22-10-0 (1 NC),5.73,52%,4.45,60%,,0.99,42%,52%,0.0,"6' 0""",185 lbs.,"74""",Southpaw,"Feb 22, 1995"
084532da3d25f3b8,17-3-0,1.99,86%,0.77,47%,,5.77,85%,100%,0.0,"6' 3""",185 lbs.,"75""",Southpaw,"Jan 06, 2000"
15b1b21cd743d652,17-8-0,2.19,33%,3.38,59%,,2.49,36%,11%,1.6,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982"
07225ba28ae309b6,37-11-0 (1 NC),3.23,55%,3.05,48%,,2.29,39%,54%,2.6,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 17, 1989"
bec2746f033802c3,5-3-1 (1 NC),0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 1""",205 lbs.,--,,--
acd9513399a8b09b,17-3-1 (1 NC),1.03,22%,1.80,52%,,0.00,0%,42%,0.0,"6' 5""",205 lbs.,--,Orthodox,"Feb 19, 1984"
57b10fca4f9c9a7a,22-12-1 (2 NC),2.99,51%,2.55,46%,,2.35,38%,63%,0.6,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 21, 1988"
37d752ec41ed84bb,13-7-0,5.03,38%,5.76,44%,,0.95,44%,47%,0.0,"5' 6""",115 lbs.,"69""",Orthodox,"Dec 12, 1996"
1e85912c9bab7e2b,8-2-0,3.44,33%,4.92,54%,,0.00,0%,0%,0.0,"6' 4""",205 lbs.,"80""",Orthodox,"May 02, 1984"
72ea1984c52019b5,18-7-0,2.62,42%,3.87,45%,,1.18,28%,36%,1.2,"5' 4""",135 lbs.,"72""",Orthodox,"Apr 21, 1991"
18d01f7f8338ae72,24-4-0,5.44,47%,2.86,58%,,1.27,43%,71%,0.2,"5' 9""",145 lbs.,"70""",Switch,"Nov 30, 1995"
4948e412fa6ab67d,7-4-1,1.91,30%,3.72,46%,,0.88,50%,46%,0.0,"5' 5""",115 lbs.,"65""",Orthodox,"Feb 20, 1997"
037cfd34a27d59e9,9-0-0,8.40,51%,3.36,66%,,0.00,0%,100%,0.0,"6' 1""",170 lbs.,"78""",Orthodox,"Jan 21, 1998"
32c03df3c9760069,29-10-0,3.77,47%,4.40,47%,,0.00,0%,100%,0.0,"5' 10""",170 lbs.,--,Orthodox,"Jun 01, 1983"
948880beac71f028,14-5-0 (1 NC),6.68,58%,4.60,57%,,0.00,0%,71%,0.0,"5' 9""",155 lbs.,--,Orthodox,"Apr 12, 1985"
e96d8538d3f9d0ed,3-1-0,2.36,57%,0.32,85%,,0.68,100%,80%,0.0,"6' 0""",154 lbs.,--,Orthodox,"Jun 12, 1983"
dfbb95ca0c143988,5-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 7""",145 lbs.,--,,"Dec 17, 1980"
7613773461b276f4,14-5-0,2.48,60%,0.00,100%,,3.54,57%,100%,1.8,"5' 7""",145 lbs.,--,Orthodox,--
8e0709784259402d,14-11-0,1.02,42%,5.27,38%,,2.77,40%,0%,0.0,"6' 0""",170 lbs.,--,,--
5a9104718439ef44,7-3-0 (1 NC),3.13,47%,2.20,57%,,3.00,42%,100%,1.0,"6' 1""",205 lbs.,"75""",Orthodox,"Nov 22, 1989"
684d3aee255a3d09,13-2-0,1.80,39%,2.20,39%,,1.35,30%,60%,0.5,"6' 1""",170 lbs.,"71""",Switch,"Feb 24, 1993"
f2ad06f1007c481a,20-5-0,3.49,55%,2.21,64%,,1.69,42%,66%,0.0,"5' 10""",145 lbs.,--,Orthodox,"Sep 14, 1988"
470fedbc8563ac47,19-8-1 (1 NC),3.09,57%,3.29,47%,,0.56,26%,68%,0.1,"6' 0""",247 lbs.,"74""",Southpaw,"Aug 31, 1982"
9f842be1a5337be6,17-14-1,2.01,39%,3.06,64%,,1.19,36%,49%,1.5,"5' 6""",145 lbs.,"68""",Orthodox,"Dec 19, 1975"
ffe9703408fb5964,14-3-0,5.07,50%,4.89,51%,,1.05,30%,52%,0.5,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 07, 1994"
318572f6f74b760d,11-9-0,1.89,41%,5.86,31%,,0.00,0%,30%,0.0,"6' 2""",155 lbs.,"74""",Switch,"Jul 04, 1991"
887e09328cd63df1,5-0-0,5.60,55%,3.40,52%,,0.00,0%,100%,0.0,"6' 3""",185 lbs.,--,Orthodox,"Apr 18, 1994"
bf2c8e01b07d3eb1,16-2-1,2.78,50%,2.70,51%,,8.77,59%,40%,0.5,"5' 10""",170 lbs.,"74""",Orthodox,"Feb 10, 1998"
6b8db407d49c6e4b,13-3-0,7.68,56%,1.44,70%,,3.60,33%,100%,0.0,"6' 2""",170 lbs.,--,,"Jun 17, 1985"
def8166ff24bd237,16-5-0 (1 NC),3.84,37%,6.38,49%,,0.93,25%,54%,0.9,"5' 8""",155 lbs.,"69""",Switch,"Feb 21, 1991"
2f732dd9210d301f,19-12-1,2.59,46%,2.88,60%,,2.47,35%,54%,0.6,"6' 3""",205 lbs.,"74""",Orthodox,"Jan 23, 1975"
9c5828c6fd9dc948,18-9-1 (1 NC),3.53,58%,2.80,73%,,0.00,0%,0%,0.0,"6' 0""",185 lbs.,--,Orthodox,--
f53c1f4ceeed8c08,19-8-0,2.94,44%,2.17,56%,,3.01,36%,52%,0.1,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 25, 1988"
8eb239a52fc4ec14,20-11-2,2.34,35%,2.14,63%,,0.91,58%,68%,0.7,"5' 7""",135 lbs.,"66""",Orthodox,"Nov 04, 1976"
6d68c1afe954f121,13-9-0 (2 NC),2.94,40%,3.24,49%,,0.94,29%,66%,0.4,"5' 7""",125 lbs.,"73""",Southpaw,"Jan 09, 1992"
f84dfc5a8d178403,4-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,--
5b407acfe0ef9b76,6-3-0,2.83,50%,3.77,50%,,1.20,45%,71%,1.0,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 30, 1984"
d632d156c0549e07,12-4-0,3.15,58%,2.90,41%,,0.63,12%,42%,1.3,"6' 2""",185 lbs.,--,Orthodox,"May 01, 1981"
01784fbc27c68b14,4-6-0,2.54,43%,3.97,57%,,2.03,83%,66%,0.8,"5' 3""",125 lbs.,"62""",Orthodox,"Feb 25, 1991"
4512e46543b960ad,19-8-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 3""",245 lbs.,--,Orthodox,"Dec 17, 1967"
865aa315ea62c511,5-13-0,0.90,55%,1.16,51%,,1.51,43%,53%,0.8,"6' 1""",205 lbs.,--,Orthodox,"Jul 17, 1971"
6b8f28da9a483049,22-13-2,1.29,27%,2.12,67%,,1.64,27%,65%,0.0,"5' 6""",139 lbs.,--,Orthodox,"Aug 22, 1986"
7ce21433c2a53168,12-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 0""",155 lbs.,"72""",Orthodox,"Oct 22, 1992"
47cd337b86b1af92,17-7-0,2.63,36%,2.73,58%,,0.97,29%,57%,0.4,"5' 11""",170 lbs.,"72""",Orthodox,"Dec 22, 1986"
1ef0eae31904e534,9-6-0,1.20,33%,1.67,82%,,3.00,75%,33%,0.0,"5' 7""",154 lbs.,--,Orthodox,"Feb 27, 1979"
871ce0b4a01922b6,8-4-0,0.13,33%,0.80,71%,,3.00,75%,0%,3.0,"5' 8""",170 lbs.,"74""",Orthodox,"Apr 11, 1992"
b4ad3a06ee4d660c,47-19-0 (1 NC),3.67,64%,2.44,57%,,1.42,55%,73%,0.8,"6' 4""",265 lbs.,"80""",Orthodox,"May 17, 1980"
20e403a1acfef130,30-32-0,0.93,34%,1.49,58%,,1.86,50%,0%,4.7,"6' 3""",230 lbs.,--,Orthodox,"Aug 17, 1976"
4bb9d7a32d02a03e,0-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 9""",155 lbs.,--,,"Feb 14, 1973"
47b7e4e60813b7b2,14-19-0,0.64,25%,1.96,57%,,1.07,57%,62%,0.5,"5' 11""",185 lbs.,--,Southpaw,"Apr 11, 1974"
8997ee20b6a43d76,6-1-2,1.20,35%,1.07,55%,,0.00,0%,36%,0.0,"5' 7""",135 lbs.,"68""",Orthodox,"Dec 15, 2001"
e18a19001a3f7c7d,9-5-0,3.81,32%,5.72,59%,,4.21,58%,75%,0.0,"5' 5""",125 lbs.,"65""",Orthodox,"Mar 27, 1986"
373be586f370d400,6-5-0,1.71,56%,3.42,46%,,0.00,0%,18%,0.0,"5' 7""",135 lbs.,--,,"Oct 14, 1990"
8cb76103cd8a1562,8-3-0,1.48,34%,3.14,57%,,2.52,43%,54%,0.5,"5' 7""",135 lbs.,"68""",Orthodox,"Apr 17, 1987"
4652b685fa11e7fd,7-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,"Apr 09, 1996"
16b89be2f5c16fba,10-2-0,1.21,19%,4.14,55%,,0.00,0%,0%,0.0,"5' 7""",135 lbs.,--,Orthodox,"Sep 07, 1994"
07797f10b9569cfc,7-4-0,7.58,36%,10.56,41%,,0.33,50%,16%,0.0,"5' 8""",135 lbs.,"70""",Orthodox,"Jan 13, 1992"
8f4eeaf7a0df7c1a,8-3-0,2.57,54%,3.91,47%,,2.31,25%,100%,1.5,"6' 1""",155 lbs.,"75""",Orthodox,"May 22, 1987"
c51da79b0346b5b7,10-5-0,4.69,53%,2.68,63%,,5.03,100%,100%,5.0,"5' 7""",135 lbs.,--,,"Jul 28, 1984"
856c4d2668a875f9,3-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",155 lbs.,--,,"Jan 23, 1978"
01dd4cdc2446f665,12-6-0,2.20,27%,2.00,76%,,0.00,0%,50%,0.0,"5' 11""",205 lbs.,--,,"May 04, 1980"
d2f43cfaf8ca3560,16-6-0,6.07,40%,5.74,52%,,0.00,0%,100%,0.6,"6' 1""",145 lbs.,"76""",Orthodox,"Dec 15, 1996"
06626b6287e1ae1e,17-6-1,6.19,54%,4.88,49%,,1.13,28%,80%,0.3,"5' 9""",155 lbs.,"74""",Orthodox,"Sep 14, 1995"
c96e2ae6021144a1,19-10-0,2.05,38%,2.47,51%,,2.63,64%,23%,0.9,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 30, 1982"
a67d071163962af8,25-3-0,2.28,58%,1.51,62%,,0.19,16%,70%,0.0,"6' 3""",170 lbs.,"79""",Switch,"Apr 07, 1987"
0e75cd3ba8274cea,10-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,145 lbs.,--,,"Jun 19, 1997"
55f80a8aeffcdb33,12-11-0,1.65,53%,2.96,41%,,1.03,44%,55%,2.6,"5' 9""",135 lbs.,"74""",Orthodox,"Aug 05, 1987"
1e12c1dbbb1e2dda,8-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 6""",125 lbs.,--,,"Apr 05, 1991"
82b4e942781b1046,21-5-0,4.14,42%,5.01,48%,,0.65,23%,77%,0.2,"5' 8""",135 lbs.,"69""",Orthodox,"Oct 17, 1995"
ad3a5e465c76e499,13-8-0,2.60,41%,2.73,67%,,0.00,0%,81%,0.0,"5' 9""",145 lbs.,"71""",Southpaw,"May 26, 1988"
320edfb0332b7073,10-5-0 (1 NC),1.71,54%,2.31,62%,,0.62,11%,10%,2.2,"5' 6""",145 lbs.,"66""",Orthodox,"May 13, 1979"
e530df53922f413e,8-2-0,6.03,57%,8.20,52%,,0.00,0%,66%,0.0,"5' 10""",145 lbs.,"69""",Orthodox,"Dec 18, 1994"
de20ffb3fc2e7629,3-2-0,2.67,70%,1.00,79%,,0.00,0%,50%,1.7,"5' 9""",145 lbs.,--,Orthodox,"Nov 10, 1982"
797ddccda75f169f,10-1-0,7.73,53%,3.27,59%,,0.00,0%,100%,0.0,"5' 6""",145 lbs.,--,Orthodox,"Jul 05, 1987"
4304992c2acc187b,36-17-0,2.67,32%,3.97,57%,,0.65,31%,53%,0.5,"5' 9""",145 lbs.,"70""",Orthodox,"May 30, 1983"
a6c20202c701e5ca,6-4-0,6.69,53%,5.44,52%,,0.72,100%,70%,0.0,"6' 1""",170 lbs.,"72""",Switch,"Mar 15, 1989"
60029bcf496bd707,22-5-0,2.47,57%,2.68,48%,,2.20,47%,66%,0.0,"6' 4""",265 lbs.,"81""",Orthodox,"Jul 12, 1977"
8ddf9c51c5fdea75,19-8-0,1.75,51%,2.04,59%,,3.93,45%,0%,4.1,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980"
e8c170a64dc920ac,2-16-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,180 lbs.,--,,--
ab7c212de9f66af0,11-7-1,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 4""",143 lbs.,--,,"Jan 29, 1967"
f31c0905045fa100,16-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",170 lbs.,--,,"Feb 20, 1973"
2742f028399bf8c7,6-2-0 (1 NC),2.53,51%,5.60,46%,,1.00,20%,50%,0.0,"5' 5""",125 lbs.,"67""",Southpaw,"Dec 07, 1996"
36d811b015635b67,9-1-0,3.65,50%,2.55,60%,,2.64,57%,36%,0.0,"6' 1""",185 lbs.,"72""",Orthodox,"Aug 30, 1996"
